location_id,location_name,year,bmi_daly_rate,bmi_daly_rate_lower,bmi_daly_rate_upper,bmi_death_rate,bmi_death_rate_lower,bmi_death_rate_upper,gbd_daly_fraction,gbd_daly_fraction_lower,gbd_daly_fraction_upper,gbd_death_fraction,gbd_death_fraction_lower,gbd_death_fraction_upper,overall_daly_rate,overall_daly_rate_lower,overall_daly_rate_upper,overall_death_rate,overall_death_rate_lower,overall_death_rate_upper,sdi,sdi_lower,sdi_upper,asr_ratio_daly,asr_ratio_death,daly_fraction_definition_gap_pp,death_fraction_definition_gap_pp,bmi_daly_rate_rel_ui_width,bmi_death_rate_rel_ui_width,gbd_daly_fraction_rel_ui_width,gbd_death_fraction_rel_ui_width,overall_daly_rate_rel_ui_width,overall_death_rate_rel_ui_width,sdi_rel_ui_width,sdi_quintile_2023
207,Ghana,2023,25.18961089,8.873195079,45.61922048,0.7592061279,0.2682308636,1.392212445,0.08603311804,0.03353805558,0.1436364182,0.0804280486,0.0317548641,0.1345929986,295.1538297,188.7166019,442.7088716,9.512385327,6.184895322,14.18455058,0.573769063,0.573769063,0.573769063,0.0853440083,0.07981238162,0.06891097324,0.06156669801,1.458777016,1.480469585,1.279720707,1.278635206,0.8605420099,0.8409725825,0,Q2
208,Guinea,2023,55.34961114,21.10338625,106.6824992,1.742442844,0.6794782202,3.34216736,0.07362056795,0.03014201425,0.1237164479,0.07075622401,0.02912155136,0.1201722289,756.4025482,483.5834148,1065.073777,24.78001894,16.1925199,35.36626411,0.355150968,0.355150968,0.355150968,0.07317480787,0.07031644522,0.0445760075,0.04397787986,1.546155632,1.528135714,1.271036564,1.286822167,0.7687578041,0.7737582548,0,Q1
209,Guinea-Bissau,2023,30.94011213,10.80566094,62.51055298,0.941173773,0.329915783,1.842625496,0.08489901414,0.03150993969,0.1470108543,0.07746046195,0.02899821423,0.1371254302,367.2374494,214.8115412,581.652227,12.26905214,7.160357705,19.07523804,0.373341963,0.373341963,0.373341963,0.08425097218,0.07671120496,0.06480419625,0.07492569828,1.67112814,1.607258677,1.360450598,1.395902029,0.9989195994,0.9711329129,0,Q1
210,Liberia,2023,91.69000636,30.74179002,197.5511311,2.811118854,0.9660304815,6.039566743,0.1256297557,0.05021609933,0.2130241214,0.1221472718,0.04844077218,0.2074845657,735.5826394,360.7727246,1290.611862,23.18974275,11.44430558,40.49678279,0.38302106,0.38302106,0.38302106,0.1246494975,0.1212225113,0.09802581724,0.09247604311,1.819275052,1.8048103,1.295935197,1.302065869,1.264085213,1.252815847,0,Q1
211,Mali,2023,36.41818907,13.33448761,68.79271746,1.087502369,0.3905154847,2.051209253,0.09909578487,0.03947597035,0.1664404362,0.09459475967,0.03806155626,0.1592897597,368.3893139,243.232262,523.0624067,11.5297588,7.797154461,16.32165915,0.284970766,0.284970766,0.284970766,0.09885788674,0.09432134597,0.02378981307,0.02734136996,1.522816792,1.527071403,1.281229731,1.281553057,0.7596044025,0.73934805,0,Q1
212,Mauritania,2023,87.52490234,26.63336641,189.1471609,2.879239864,0.8667069994,6.269135158,0.1410559224,0.05474418693,0.2327243692,0.1326800432,0.05016137136,0.2206391592,634.3783233,253.4286965,1141.630973,22.184676,8.855741318,39.68821825,0.518009346,0.518009346,0.518009346,0.1379695666,0.1297850761,0.3086355792,0.2894967091,1.856772074,1.876338344,1.261770362,1.284878899,1.40011448,1.389809656,0,Q2
213,Niger,2023,5.520736745,1.733479942,11.24306138,0.1857721509,0.05760014689,0.3877939096,0.02830687584,0.01089654809,0.05532567552,0.0285600776,0.01108158942,0.05714295878,196.8786224,124.3604443,293.0648099,6.574925329,4.117999914,9.785957067,0.203013134,0.203013134,0.203013134,0.0280413215,0.02825464041,0.02655543452,0.03054371877,1.722520359,1.777412605,1.569552489,1.612788663,0.856895297,0.8620565055,0,Q1
214,Nigeria,2023,42.67553125,14.91874815,93.08103826,1.347385947,0.4699155436,2.897403559,0.1176494951,0.0482636075,0.196048146,0.1106523482,0.04539165976,0.1809387157,365.3648877,183.6980817,626.6122304,12.27790504,6.04974506,21.05934605,0.511952631,0.511952631,0.511952631,0.1168024971,0.1097407043,0.08469979901,0.09116438157,1.831548145,1.801627827,1.256142564,1.224981288,1.212251543,1.222488767,0,Q2
215,Sao Tome and Principe,2023,47.46818465,17.96985105,92.32661998,1.469915801,0.5566981184,2.819051894,0.1170517139,0.05099815938,0.1902207909,0.1135913571,0.04923253169,0.1823441316,408.6882705,234.1536978,654.4986941,13.03799658,7.665966397,20.94941606,0.522633002,0.522633002,0.522633002,0.116147656,0.1127409255,0.09040579271,0.08504316633,1.566454868,1.539104332,1.189411302,1.171846197,1.028522291,1.018825981,0,Q2
216,Senegal,2023,19.19078143,7.579140315,35.39254422,0.6032275519,0.2385548589,1.099004649,0.064537442,0.0248792173,0.1063241675,0.0620558613,0.02393354429,0.1014351836,301.0625251,175.1277236,448.6246585,9.850028582,5.853384466,14.74925743,0.412747283,0.412747283,0.412747283,0.06374350784,0.06124119812,0.07939341554,0.08146631703,1.44931065,1.426409963,1.261979832,1.248901195,0.9084389859,0.9031316909,0,Q1
217,Sierra Leone,2023,24.58143141,9.099072068,51.82775848,0.7669534374,0.2895628644,1.664076707,0.0552694508,0.02152030995,0.1060475276,0.0541915794,0.02144970245,0.1059074989,446.4499701,280.2927807,685.3801066,14.22102126,9.039181256,21.48519101,0.383229086,0.383229086,0.383229086,0.05505976717,0.05393096765,0.02096836312,0.02606117529,1.73825054,1.792173783,1.529365977,1.558504059,0.9073521178,0.8751839637,0,Q1
218,Togo,2023,30.33521356,11.52091943,57.82959706,0.9362573666,0.3533232785,1.783170846,0.09850672673,0.03969784404,0.1689037328,0.09430984349,0.03798714873,0.1606529178,309.429936,192.1077245,466.4385927,9.980817484,6.332622386,14.81310794,0.4605221,0.4605221,0.4605221,0.09803580726,0.09380567956,0.04709194716,0.0504163933,1.526565077,1.527194998,1.311645336,1.30066772,0.8865686096,0.8496784528,0,Q1
298,American Samoa,2023,62.97687038,27.31712062,112.4234132,1.985043824,0.8424344117,3.618959124,0.3174319288,0.1579944336,0.4594592258,0.2867185249,0.1404416876,0.4237218458,198.6435245,133.4556124,283.7890063,6.93473647,4.648922252,9.969759652,0.743030595,0.743030595,0.743030595,0.3170346003,0.2862464684,0.0397328529,0.04720565013,1.351389678,1.398722123,0.9496990214,0.988007867,0.7567998721,0.767273194,0,Q4
305,Bermuda,2023,7.254833649,2.909686918,13.23304613,0.276603578,0.1110497541,0.5039613484,0.1372038444,0.05997569846,0.2438517823,0.1283135935,0.05542978509,0.2257244165,52.80302464,46.20134961,61.16914921,2.152881481,1.873839988,2.495687016,0.826940374,0.826940374,0.826940374,0.1373942818,0.1284806342,-0.01904373926,-0.01670406407,1.422962911,1.420486305,1.34016714,1.327175295,0.2834648148,0.2888440603,0,Q4
320,Cook Islands,2023,134.2307298,58.40397998,232.0870644,4.336288566,1.847333212,7.598815561,0.3063796974,0.1554197132,0.4487826581,0.2803600964,0.1408117375,0.4159641752,438.0928511,295.8103465,619.3909969,15.46760084,10.69435238,21.43195692,0.777404869,0.777404869,0.777404869,0.3063979005,0.2803465523,-0.001820308905,0.001354412352,1.293914476,1.32636061,0.957514311,0.9814251073,0.7386120307,0.6941997442,0,Q4
349,Greenland,2023,25.57982337,10.66519676,47.3240381,1.155974352,0.4717516271,2.159320345,0.2093617014,0.094206438,0.3352488301,0.2057002879,0.09074418036,0.334063808,122.0688935,89.36281089,183.1724871,5.615672613,4.067873657,8.398834759,0.860113904,0.860113904,0.860113904,0.209552349,0.2058478888,-0.01906475344,-0.01476009274,1.433115499,1.459866922,1.151320373,1.182884235,0.7684978007,0.7712274915,0,Q5
351,Guam,2023,43.03947338,19.37793463,68.77162967,1.342899028,0.6149290645,2.149997716,0.2305922031,0.1127820552,0.3461900281,0.2180507236,0.1061935723,0.3307231045,186.5396148,161.5609795,213.0162228,6.156575942,5.353514688,7.083399811,0.811868521,0.811868521,0.811868521,0.2307256473,0.2181243341,-0.01334442253,-0.007361055351,1.147637068,1.143100575,1.012211037,1.029712392,0.2758408361,0.2809816917,0,Q4
367,Monaco,2023,47.5789665,18.53218474,84.59137139,2.032938828,0.7738607262,3.65151137,0.2202294325,0.09797795146,0.3630877402,0.2163067907,0.09475658458,0.3597817616,216.2105895,140.6985818,324.8768297,9.410184513,6.169128231,14.16192906,0.92270063,0.92270063,0.92270063,0.2200584468,0.216036022,0.01709857673,0.02707686922,1.388411551,1.415512658,1.203789093,1.225228188,0.8518465646,0.849377695,0,Q5
369,Nauru,2023,160.1676861,66.61211908,336.4559395,4.803658469,2.029493971,9.954424257,0.3413133621,0.1765129854,0.4875176318,0.3150622101,0.1604443525,0.457572434,470.2374848,262.9691761,850.1610481,15.28226832,8.851655751,27.12578665,0.626371926,0.626371926,0.626371926,0.340610205,0.3143288919,0.07031571014,0.07333181781,1.684758187,1.64976972,0.9111997388,0.9430774999,1.24871345,1.195773462,0,Q2
374,Niue,2023,59.10695879,23.13098695,113.9372,1.80749654,0.7131574851,3.37805297,0.317798591,0.1586312046,0.4667063183,0.3001229513,0.1473811842,0.4503140821,186.2898715,112.8316272,301.3923466,6.035346143,3.666181818,9.516169673,0.748490237,0.748490237,0.748490237,0.3172848761,0.2994851492,0.0513714867,0.06378020881,1.536303252,1.474357171,0.9694036487,1.009362652,1.012189862,0.9692878778,0,Q4
376,Northern Mariana Islands,2023,58.17377873,24.43321469,100.6479837,2.054868672,0.8665341939,3.613917742,0.2493822765,0.1174043437,0.3753768037,0.2331481525,0.1085534576,0.3620997268,233.3280825,166.5281103,313.0014082,8.817531177,6.274024873,12.05587452,0.791104245,0.791104245,0.791104245,0.2493218052,0.2330435391,0.006047130702,0.01046134124,1.310122373,1.337011745,1.034445846,1.087489935,0.627756832,0.6557220533,0,Q4
380,Palau,2023,45.01806346,17.74390104,84.60412555,1.535621792,0.6073609982,2.873580674,0.2299510963,0.1094866475,0.361869003,0.2203331751,0.1023229614,0.3481385766,196.089494,124.0255821,286.3848459,6.984065136,4.412318759,10.18534975,0.75589719,0.75589719,0.75589719,0.2295791709,0.2198750673,0.0371925395,0.04581077487,1.485186598,1.475766812,1.097547955,1.115654123,0.8279855308,0.8266003932,0,Q4
385,Puerto Rico,2023,16.14070193,7.691084898,25.12008458,0.5885007188,0.2790387371,0.9202430322,0.2413069032,0.1118386833,0.3551458579,0.2258841715,0.1049720292,0.3330477427,66.81578752,57.27544818,76.72227999,2.603177845,2.230792998,2.964275432,0.847508564,0.847508564,0.847508564,0.2415701817,0.2260701165,-0.02632784729,-0.01859450435,1.079816712,1.08955567,1.008289325,1.009702061,0.2910514496,0.2817642428,0,Q5
393,Saint Kitts and Nevis,2023,13.97871811,5.534737946,25.09411095,0.5141462723,0.2009741603,0.9299649687,0.1640955986,0.06832433473,0.2901495658,0.1517760618,0.06319870144,0.2714207048,84.97076029,74.2964636,98.63787297,3.379321463,2.948264899,3.866223543,0.754464215,0.754464215,0.754464215,0.1645120988,0.1521448249,-0.0416500185,-0.03687631353,1.399225083,1.417866564,1.35180488,1.371902795,0.2864680661,0.2716399296,0,Q4
396,San Marino,2023,7.26911967,2.576599785,14.80981051,0.3028215607,0.1080608448,0.5981330844,0.1681725934,0.06959118022,0.3011850409,0.1664253179,0.06868882747,0.3016252509,43.20159147,28.26675711,64.25177238,1.821096346,1.197195172,2.736170465,0.883012202,0.883012202,0.883012202,0.1682604604,0.1662853046,-0.008786700482,0.01400132471,1.682901271,1.618353193,1.377120112,1.399645357,0.8329557788,0.8450817531,0,Q5
413,Tokelau,2023,49.80543586,20.53941901,96.2337892,1.60557245,0.6488790015,3.150952481,0.325877796,0.1683512303,0.467557506,0.2906603358,0.146022938,0.4281238314,152.8389939,84.60002554,250.3609362,5.52735232,3.129451741,8.880163156,0.749948959,0.749948959,0.749948959,0.325868645,0.2904776749,0.0009151026787,0.01826608485,1.519801381,1.558368468,0.91815484,0.9705517356,1.084545942,1.040409781,0,Q4
416,Tuvalu,2023,92.96144517,37.26965845,174.806845,2.848312935,1.140575489,5.370654214,0.283084458,0.1391573324,0.4216779481,0.2558922461,0.1229907752,0.3900237201,329.4980984,183.7338097,522.0033522,11.17121656,6.39975801,17.6870736,0.611233842,0.611233842,0.611233842,0.2821304451,0.2549689123,0.09540128749,0.09233337788,1.479507836,1.485117268,0.9980082187,1.04353668,1.026620621,1.010392693,0,Q2
422,United States Virgin Islands,2023,11.9852124,5.42099008,18.28414744,0.4168476823,0.1900438198,0.6633302967,0.2141762572,0.1019583024,0.3258269508,0.2043774017,0.09706516253,0.3110476785,55.93801362,47.91427068,64.63785279,2.040182228,1.755135946,2.349270395,0.816423321,0.816423321,0.816423321,0.2142588129,0.2043188479,-0.008255568551,0.005855373095,1.073252349,1.135394287,1.045254275,1.046996949,0.2989663205,0.2912163634,0,Q4
435,South Sudan,2023,15.04180409,4.681011413,34.83371209,0.432447212,0.1359571257,1.023443695,0.04065277757,0.01537496497,0.08450255275,0.03828881557,0.01421267315,0.0807937815,372.9674919,218.9744547,549.4833831,11.39943355,6.692650924,16.86060107,0.379080534,0.379080534,0.379080534,0.04033006742,0.03793585094,0.03227101493,0.03529646232,2.004593365,2.05224255,1.700439476,1.738917941,0.8861601495,0.8919697718,0,Q1
522,Sudan,2023,29.14829242,10.97591796,53.92984781,1.212300041,0.4482957094,2.290910182,0.1413501626,0.06280073417,0.2315252214,0.1450831225,0.06227540908,0.2422555366,208.5961643,120.9009288,317.9932929,8.455612744,4.756457256,12.84838442,0.573101197,0.573101197,0.573101197,0.1397355149,0.1433722283,0.1614647671,0.1710894188,1.473634518,1.519932699,1.193663199,1.240531113,0.9448513342,0.9569888551,0,Q2
