partition,outcome,horizon,family,selected_by_cv,reference_transparent_by_cv,subgroup_dimension,subgroup_value,n,rmsle,mae,rmse,wape,median_absolute_error,r2,spearman,coverage_90,mean_width_90,median_width_90,coverage_95,mean_width_95,median_width_95
test_spatiotemporal_unseen_country,daly,3,pooled_ridge,False,True,sdi_quintile,Q1,45,0.0894921103675,1.04309948327,2.00055151795,0.0816923949531,0.4972809272,0.966865132828,0.981686429513,0.777777777778,2.82752036002,1.95180161622,0.933333333333,3.81460162659,2.63317135582
test_spatiotemporal_unseen_country,daly,3,pooled_ridge,False,True,sdi_quintile,Q2,40,0.0796295645354,3.95105740311,7.50391876945,0.0776110639615,1.1654841464,0.976259665118,0.961350844278,0.8,10.412093211,6.26126536485,0.95,14.0469325211,8.44705961545
test_spatiotemporal_unseen_country,daly,3,pooled_ridge,False,True,sdi_quintile,Q3,40,0.124540709006,3.86474436327,8.73405554657,0.0770154533083,1.17583236325,0.991271080461,0.905440900563,0.675,11.1081176153,3.799604804,0.775,14.9859375453,5.12603865585
test_spatiotemporal_unseen_country,daly,3,pooled_ridge,False,True,sdi_quintile,Q4,40,0.0817155315755,2.28703248763,3.17398688516,0.0700682163289,1.5069448193,0.954732481515,0.969230769231,0.775,6.89644043912,6.15639200185,0.925,9.30397293992,8.30557518745
test_spatiotemporal_unseen_country,daly,3,pooled_ridge,False,True,sdi_quintile,Q5,40,0.0658298657144,0.915587899549,1.10069048922,0.0510686891896,0.85162823965,0.982109144585,0.932082551595,0.9,4.08647622593,4.3108522826,0.975,5.51305627319,5.81576152785
test_spatiotemporal_unseen_country,daly,3,random_forest,False,False,sdi_quintile,Q1,45,0.103242286708,1.15348880163,2.0714964039,0.0903377523125,0.6010020327,0.96447336109,0.984716732543,0.733333333333,2.82163299465,1.95820497698,0.866666666667,3.65811272231,2.5387194411
test_spatiotemporal_unseen_country,daly,3,random_forest,False,False,sdi_quintile,Q2,40,0.138771770667,7.83467517671,14.7010851151,0.153897403712,2.724474716,0.908880909404,0.955909943715,0.55,9.89069533256,6.6208526978,0.7,12.8228151915,8.58362002865
test_spatiotemporal_unseen_country,daly,3,random_forest,False,False,sdi_quintile,Q3,40,0.360248644323,24.1893527224,64.9357724658,0.482038083257,1.17925807795,0.517500782349,0.909756097561,0.6,6.08575921098,3.81142919904,0.65,7.88989682099,4.94133633602
test_spatiotemporal_unseen_country,daly,3,random_forest,False,False,sdi_quintile,Q4,40,0.0689198671236,1.85986098005,2.96382122712,0.0569808877646,0.9928033377,0.960528789994,0.968667917448,0.825,7.04616288714,6.48604307655,0.95,9.13501442244,8.40884577855
test_spatiotemporal_unseen_country,daly,3,random_forest,False,False,sdi_quintile,Q5,40,0.117433555557,1.07430239494,1.3777789903,0.0599212977039,0.75055944079,0.971967631465,0.954409005629,0.775,4.20882888808,4.34560359755,0.8,5.45654609607,5.63386798935
test_spatiotemporal_unseen_country,daly,3,ridge,False,False,sdi_quintile,Q1,45,0.303169586816,3.1848684514,4.48051368226,0.249429259222,1.87245996536,0.833796038819,0.924901185771,0.888888888889,9.7336736576,6.36556687206,0.933333333333,10.9037805113,7.1307860161
test_spatiotemporal_unseen_country,daly,3,ridge,False,False,sdi_quintile,Q2,40,0.260537385978,15.0041210421,26.9840048493,0.29472763341,4.85597359025,0.693010582314,0.954221388368,0.875,53.188476969,23.9495007021,0.95,59.5823836922,26.8285241726
test_spatiotemporal_unseen_country,daly,3,ridge,False,False,sdi_quintile,Q3,40,3.30497142591,417461.5958,1192748.08252,8319.04804491,3.74730774352,-162789370.036,0.879549718574,0.775,363010.058698,12.3496448037,0.825,406648.316214,13.8342234463
test_spatiotemporal_unseen_country,daly,3,ridge,False,False,sdi_quintile,Q4,40,0.181095157519,4.82977481322,6.61481315919,0.147970659911,2.8027630607,0.803387287359,0.902814258912,1,25.5831597617,23.6527864302,1,28.6585690707,26.4961412092
test_spatiotemporal_unseen_country,daly,3,ridge,False,False,sdi_quintile,Q5,40,0.404900076429,4.80488673195,6.81368066556,0.268001867681,2.8256392706,0.31441038606,0.413320825516,0.8,16.6719924819,16.8718804474,0.875,18.6761702831,18.9000872316
test_spatiotemporal_unseen_country,daly,3,xgboost,False,False,sdi_quintile,Q1,45,0.0958341218591,0.95962637236,1.73619626482,0.075155033509,0.6464629348,0.975043516578,0.985638998682,0.8,2.79339656463,1.91011742267,0.866666666667,3.69108441024,2.52395407433
test_spatiotemporal_unseen_country,daly,3,xgboost,False,False,sdi_quintile,Q2,40,0.094334392052,5.02582693124,9.95873377427,0.0987228824143,1.37604558781,0.958186277011,0.959287054409,0.775,10.153121693,6.47865788875,0.9,13.4159358793,8.5606438538
test_spatiotemporal_unseen_country,daly,3,xgboost,False,False,sdi_quintile,Q3,40,0.255925172197,18.7163463644,49.4300955563,0.372973672782,0.941503010375,0.72041652975,0.90469043152,0.6,7.1517850106,3.46492240755,0.625,9.45008757161,4.5784122609
test_spatiotemporal_unseen_country,daly,3,xgboost,False,False,sdi_quintile,Q4,40,0.0773557125796,2.05533818009,2.98604113547,0.0629697571023,1.05008927495,0.959934736418,0.968855534709,0.775,6.86178544403,6.2634684773,0.9,9.0668935444,8.2763010248
test_spatiotemporal_unseen_country,daly,3,xgboost,False,False,sdi_quintile,Q5,40,0.080284663782,1.01435735864,1.29317592983,0.0565777471516,0.94459731969,0.975304609209,0.931144465291,0.75,4.04206411771,4.207027159,0.95,5.34102462892,5.5590003069
test_spatiotemporal_unseen_country,daly,5,elastic_net,False,False,sdi_quintile,Q1,45,0.321275321835,3.27975404727,4.6985156529,0.256860411951,1.97951221372,0.817229074697,0.880500658762,0.844444444444,10.3406123359,6.87510816342,0.911111111111,11.6841617417,7.76838674187
test_spatiotemporal_unseen_country,daly,5,elastic_net,False,False,sdi_quintile,Q2,40,0.265534175967,14.5620654092,24.5992580484,0.286044285004,5.71034144509,0.744874065081,0.945966228893,0.925,55.4554209801,25.5444393363,0.975,62.6607097469,28.8634126404
test_spatiotemporal_unseen_country,daly,5,elastic_net,False,False,sdi_quintile,Q3,40,2.87133077647,166915.98689,640458.264057,3326.25115309,2.30108407555,-46936451.1456,0.887242026266,0.825,153948.23187,13.3612037823,0.875,173950.631025,15.0972167784
test_spatiotemporal_unseen_country,daly,5,elastic_net,False,False,sdi_quintile,Q4,40,0.19907735827,5.58054075485,7.66166701858,0.170972008031,3.99890580765,0.736231470372,0.905440900563,1,26.3800317752,23.7618675401,1,29.8075730914,26.8492323862
test_spatiotemporal_unseen_country,daly,5,elastic_net,False,False,sdi_quintile,Q5,40,0.401691298776,4.81026631626,6.69505380458,0.26830192442,2.5165915509,0.33807494323,0.436397748593,0.825,17.554612747,18.2924614243,0.875,19.8354727927,20.6691896951
test_spatiotemporal_unseen_country,daly,5,extra_trees,True,False,sdi_quintile,Q1,45,0.118853951952,1.21238139377,2.32786101995,0.094950041911,0.67685772033,0.955135807986,0.987483530962,0.777777777778,3.18622147133,2.18298535111,0.866666666667,4.21743542113,2.88950401797
test_spatiotemporal_unseen_country,daly,5,extra_trees,True,False,sdi_quintile,Q2,40,0.141311872063,7.21374372412,13.2693053863,0.141700377507,2.29895681245,0.925765297717,0.962476547842,0.6,11.4252810168,7.121317586,0.75,15.123049446,9.42611720575
test_spatiotemporal_unseen_country,daly,5,extra_trees,True,False,sdi_quintile,Q3,40,0.382662815484,25.0993672918,66.0425591651,0.500172577546,2.03187308778,0.50091286065,0.895872420263,0.5,6.72042316737,3.90866002363,0.575,8.89547414266,5.17368970772
test_spatiotemporal_unseen_country,daly,5,extra_trees,True,False,sdi_quintile,Q4,40,0.0922337540009,2.6902221967,4.0141149982,0.0824208103166,1.1209162075,0.927597084909,0.95947467167,0.775,7.75901765789,6.9930858956,0.9,10.2702075791,9.2563835955
test_spatiotemporal_unseen_country,daly,5,extra_trees,True,False,sdi_quintile,Q5,40,0.187960376333,1.77158229784,2.26441562982,0.0988134353753,1.4085331021,0.924279588404,0.92382739212,0.725,4.77384337734,4.724405684,0.75,6.31888785373,6.2534497538
test_spatiotemporal_unseen_country,daly,5,gru,False,False,sdi_quintile,Q1,45,0.162268474742,1.96933978905,3.21428727321,0.154232732759,0.78487140351,0.914462779892,0.977997364954,0.688888888889,3.98701325082,2.3444498308,0.8,5.46980308777,3.21636225338
test_spatiotemporal_unseen_country,daly,5,gru,False,False,sdi_quintile,Q2,40,0.132405395535,3.64093066639,4.71478727598,0.0715192096693,2.55591184225,0.990627945655,0.937523452158,0.725,15.1594597963,8.4863945153,0.9,20.7973374519,11.6425263734
test_spatiotemporal_unseen_country,daly,5,gru,False,False,sdi_quintile,Q3,40,0.170129341498,9.63337952276,23.9034084696,0.191971064862,1.6663686239,0.934619497082,0.903939962477,0.65,17.8389641893,4.6519421017,0.8,24.4733627071,6.38202224861
test_spatiotemporal_unseen_country,daly,5,gru,False,False,sdi_quintile,Q4,40,0.202371123485,4.72760420655,6.90467415237,0.144840441075,2.56263637165,0.7857786224,0.946341463415,0.7,9.14409383587,7.7534354347,0.75,12.544827306,10.6369762058
test_spatiotemporal_unseen_country,daly,5,gru,False,False,sdi_quintile,Q5,40,0.133989369597,2.10403026004,2.6658350921,0.117356364636,1.6678659668,0.895053673972,0.84990619137,0.775,5.98287582885,6.20311257855,0.925,8.20793677463,8.5100806547
test_spatiotemporal_unseen_country,daly,5,hist_gradient_boosting,False,False,sdi_quintile,Q1,45,0.110334998032,1.19962711854,1.86519183984,0.0939511656717,0.6844542679,0.971197328715,0.981818181818,0.844444444444,3.85122632805,2.54904574256,0.888888888889,4.98059587861,3.29655170545
test_spatiotemporal_unseen_country,daly,5,hist_gradient_boosting,False,False,sdi_quintile,Q2,40,0.100301231602,5.21232205076,9.86384500694,0.102386226976,1.6369621264,0.958979299585,0.972045028143,0.85,14.2849003509,8.5528777784,0.9,18.4739378456,11.0610034791
test_spatiotemporal_unseen_country,daly,5,hist_gradient_boosting,False,False,sdi_quintile,Q3,40,0.250077150137,17.6742813842,45.5387240104,0.352207717965,1.64805104759,0.762704060826,0.924202626642,0.575,9.93663004567,4.76994430563,0.7,12.8505401753,6.16872728998
test_spatiotemporal_unseen_country,daly,5,hist_gradient_boosting,False,False,sdi_quintile,Q4,40,0.108281723717,2.92772797801,3.89819334508,0.0896973166864,2.16069546895,0.93171847954,0.951594746717,0.775,8.99926024683,8.0527631703,0.875,11.6382873085,10.414230596
test_spatiotemporal_unseen_country,daly,5,hist_gradient_boosting,False,False,sdi_quintile,Q5,40,0.149175222274,1.736364502,2.0868425342,0.0968490945723,1.7646696382,0.935689773647,0.900750469043,0.825,5.4731961827,5.563474232,0.825,7.07820731069,7.1949593377
test_spatiotemporal_unseen_country,daly,5,logtrend10,False,False,sdi_quintile,Q1,45,0.0886556960225,1.23840766832,2.20280373656,0.0969883409744,0.43780445702,0.959826713365,0.980764163373,0.977777777778,5.89712426258,4.09584095996,1,8.17299210173,5.67654238324
test_spatiotemporal_unseen_country,daly,5,logtrend10,False,False,sdi_quintile,Q2,40,0.0873228033255,2.86714719073,4.18770921447,0.0563196940221,2.00356802951,0.99260626931,0.953658536585,0.975,21.6474188481,12.5351343943,1,30.0017729642,17.3727989841
test_spatiotemporal_unseen_country,daly,5,logtrend10,False,False,sdi_quintile,Q3,40,0.195846110643,9.57087639909,28.915676735,0.190725521574,1.58193717425,0.904325695716,0.92607879925,0.7,24.9050032892,6.59810192476,0.825,34.5165518162,9.14449696432
test_spatiotemporal_unseen_country,daly,5,logtrend10,False,False,sdi_quintile,Q4,40,0.165544727452,3.70267747266,5.17770383614,0.113439580571,2.0742071555,0.879537785634,0.870544090056,0.775,14.1186588798,13.2537025475,0.825,19.5674505698,18.3686830082
test_spatiotemporal_unseen_country,daly,5,logtrend10,False,False,sdi_quintile,Q5,40,0.152322722002,1.83333006109,2.39733747052,0.102257536516,1.63617233958,0.915129057475,0.902626641651,0.925,8.5499939047,8.59081557295,0.925,11.8496795288,11.9062554389
test_spatiotemporal_unseen_country,daly,5,logtrend5,False,False,sdi_quintile,Q1,45,0.0989111056358,1.39893939664,2.68816155104,0.109560700143,0.40570551834,0.940173102118,0.973649538867,0.977777777778,5.94556848826,4.17804011798,0.977777777778,8.96997504425,6.30333594947
test_spatiotemporal_unseen_country,daly,5,logtrend5,False,False,sdi_quintile,Q2,40,0.0856491812009,3.63460291856,5.71164502808,0.0713949130085,1.9059205567,0.986245873636,0.932457786116,1,22.2908119608,12.9681431066,1,33.6297575917,19.5648103736
test_spatiotemporal_unseen_country,daly,5,logtrend5,False,False,sdi_quintile,Q3,40,0.199925550279,5.74582872041,11.8594745403,0.114501131754,1.9174726784,0.983906167193,0.92607879925,0.8,22.2363484439,5.71486231256,0.85,33.5475894376,8.62191267774
test_spatiotemporal_unseen_country,daly,5,logtrend5,False,False,sdi_quintile,Q4,40,0.146234005518,3.51137951135,4.84085866706,0.107578751305,2.18678458705,0.894701729461,0.921951219512,0.85,14.0380684526,11.8894968722,0.95,21.178988004,17.9374756919
test_spatiotemporal_unseen_country,daly,5,logtrend5,False,False,sdi_quintile,Q5,40,0.184263600304,1.90696537511,2.51047518485,0.106364688835,1.61649748708,0.906929393503,0.864540337711,0.875,8.52465975746,8.72929840775,0.95,12.8610048704,13.169739618
test_spatiotemporal_unseen_country,daly,5,persistence,False,False,sdi_quintile,Q1,45,0.186576091134,1.87457381242,2.95870196318,0.146810948245,0.9207115363,0.927525004971,0.985770750988,0.8,5.45069141141,3.48095516892,0.844444444444,6.47021120075,4.13204737222
test_spatiotemporal_unseen_country,daly,5,persistence,False,False,sdi_quintile,Q2,40,0.131344310444,5.40467029584,8.63407473617,0.106164545139,2.9649854403,0.968570157859,0.964727954972,0.975,21.2622696293,12.5861815053,1,25.2392521839,14.9403527743
test_spatiotemporal_unseen_country,daly,5,persistence,False,False,sdi_quintile,Q3,40,0.216366081244,9.02224200383,21.1623010003,0.179792501772,1.85484467829,0.948754661572,0.90243902439,0.65,26.1863729809,7.53220436385,0.725,31.0843801235,8.94105891576
test_spatiotemporal_unseen_country,daly,5,persistence,False,False,sdi_quintile,Q4,40,0.130869891526,3.29817978377,4.5179698113,0.101046913776,2.2235078869,0.908280203792,0.955159474672,0.875,13.8072096488,12.5714201338,0.925,16.3897670548,14.922830375
test_spatiotemporal_unseen_country,daly,5,persistence,False,False,sdi_quintile,Q5,40,0.113159852841,1.61668667133,1.88559774515,0.0901738316724,1.66407241429,0.947495227797,0.923076923077,0.975,8.21733439871,8.3143937279,1,9.7543384965,9.86955220265
test_spatiotemporal_unseen_country,daly,5,pooled_ridge,False,True,sdi_quintile,Q1,45,0.103728266554,1.20692801632,2.21077187386,0.0945229498917,0.5262686457,0.95953555241,0.984057971014,0.888888888889,4.46939284227,3.02266770797,0.933333333333,5.87823071296,3.97547022227
test_spatiotemporal_unseen_country,daly,5,pooled_ridge,False,True,sdi_quintile,Q2,40,0.0852591358379,4.65361491163,8.41206170841,0.0914114799432,1.8776355883,0.970165724739,0.963039399625,0.95,16.032989597,9.8708146562,1,21.0868937226,12.9822837064
test_spatiotemporal_unseen_country,daly,5,pooled_ridge,False,True,sdi_quintile,Q3,40,0.157305114456,4.91899721175,12.3382735269,0.0980242842672,1.32792543015,0.982580432064,0.919512195122,0.725,18.2824719367,5.90445557204,0.85,24.0454558012,7.76565258673
test_spatiotemporal_unseen_country,daly,5,pooled_ridge,False,True,sdi_quintile,Q4,40,0.0999453723539,2.50571811843,3.69714083507,0.0767681264393,1.6038670863,0.938580196785,0.951407129456,0.875,10.6532843811,9.5669496273,0.9,14.011402813,12.5826346247
test_spatiotemporal_unseen_country,daly,5,pooled_ridge,False,True,sdi_quintile,Q5,40,0.125679134769,1.3333978783,1.63091611407,0.0743728503254,1.09332210135,0.960720683164,0.917636022514,0.825,6.4997197898,6.65665092365,0.925,8.54855543972,8.75495426015
test_spatiotemporal_unseen_country,daly,5,random_forest,False,False,sdi_quintile,Q1,45,0.113622869067,1.24104180135,2.35491493199,0.097194638302,0.51998637977,0.954086943918,0.98208168643,0.8,3.66367628175,2.57906540146,0.933333333333,5.30524624707,3.73465775628
test_spatiotemporal_unseen_country,daly,5,random_forest,False,False,sdi_quintile,Q2,40,0.136402840466,6.94529961336,12.6890486439,0.136427299715,2.4749078476,0.932115797994,0.959849906191,0.65,13.0750289612,8.18023691765,0.85,18.9335091292,11.845525606
test_spatiotemporal_unseen_country,daly,5,random_forest,False,False,sdi_quintile,Q3,40,0.405896594092,26.1086078216,68.6932941872,0.520284416672,1.90553976102,0.460045359403,0.899061913696,0.525,7.4757867592,4.51958986497,0.675,10.8254350543,6.54466588357
test_spatiotemporal_unseen_country,daly,5,random_forest,False,False,sdi_quintile,Q4,40,0.0918669262039,2.68138481289,3.80478868953,0.0821500578354,1.5021389374,0.934951465659,0.953283302064,0.85,8.88256934231,8.09287650465,0.975,12.8625495387,11.7190219338
test_spatiotemporal_unseen_country,daly,5,random_forest,False,False,sdi_quintile,Q5,40,0.167865664437,1.62648690136,1.99002555861,0.0907204584917,1.49187357114,0.94151856957,0.922889305816,0.75,5.46109086996,5.40320293135,0.8,7.9080217832,7.82419620865
test_spatiotemporal_unseen_country,daly,5,ridge,False,False,sdi_quintile,Q1,45,0.31389294821,3.14731001348,4.31743254712,0.246487796021,1.95923632507,0.845674789948,0.87812911726,0.888888888889,10.6322793834,6.80551218407,0.911111111111,12.2919828488,7.86785561465
test_spatiotemporal_unseen_country,daly,5,ridge,False,False,sdi_quintile,Q2,40,0.25571044465,13.8180487066,22.7688867455,0.27142948142,5.40228744525,0.781428171039,0.953658536585,0.9,54.9377272579,26.1521559971,0.975,63.5135305286,30.2345189948
test_spatiotemporal_unseen_country,daly,5,ridge,False,False,sdi_quintile,Q3,40,3.47287093282,793597.000476,2712076.93994,15814.5602893,2.93247221397,-841652083.103,0.884427767355,0.8,730325.331123,13.1720698232,0.825,844329.434967,15.2282356878
test_spatiotemporal_unseen_country,daly,5,ridge,False,False,sdi_quintile,Q4,40,0.199026975152,5.56922195636,7.51469491746,0.170625232012,3.65448242405,0.746254038338,0.901313320826,1,26.4920183904,24.4686558492,1,30.6274340564,28.288223737
test_spatiotemporal_unseen_country,daly,5,ridge,False,False,sdi_quintile,Q5,40,0.411393463903,4.8932995757,6.95096535995,0.272933265355,2.91714047645,0.286505012094,0.387429643527,0.8,17.7595132502,17.9816086783,0.875,20.5317810418,20.7885456634
test_spatiotemporal_unseen_country,daly,5,xgboost,False,False,sdi_quintile,Q1,45,0.109965802412,1.21465655701,2.01612856529,0.0951282258114,0.6233748115,0.966347122836,0.980500658762,0.844444444444,3.76572783309,2.51661397375,0.888888888889,5.07116820667,3.38903217062
test_spatiotemporal_unseen_country,daly,5,xgboost,False,False,sdi_quintile,Q2,40,0.0844093950684,3.88116596258,6.72195212511,0.0762381785519,1.69716375165,0.980949717396,0.959662288931,0.9,13.9756206353,8.1275029324,1,18.820458136,10.9450115084
test_spatiotemporal_unseen_country,daly,5,xgboost,False,False,sdi_quintile,Q3,40,0.312651165584,21.5834354465,56.8000830186,0.430108154283,1.50154911135,0.630829889079,0.904127579737,0.575,8.64251074721,4.54156487625,0.65,11.6385537325,6.11595963115
test_spatiotemporal_unseen_country,daly,5,xgboost,False,False,sdi_quintile,Q4,40,0.120908071936,3.16233030886,4.27689048522,0.0968848695341,2.37276176135,0.917807405185,0.947467166979,0.725,8.77823857108,7.6295002075,0.875,11.8213334381,10.274369418
test_spatiotemporal_unseen_country,daly,5,xgboost,False,False,sdi_quintile,Q5,40,0.140706817708,1.54815030896,1.86313034074,0.0863510832616,1.61150556733,0.948738990475,0.913883677298,0.825,5.43670494022,5.46835732795,0.9,7.32141207859,7.36403719375
test_spatiotemporal_unseen_country,death,1,elastic_net,False,False,sdi_quintile,Q1,45,0.0497023141908,0.0564650730218,0.0751219806865,0.142528732468,0.034682750367,0.945250720706,0.937812911726,0.977777777778,0.277990071455,0.253614208337,0.977777777778,0.337361370463,0.310798594707
test_spatiotemporal_unseen_country,death,1,elastic_net,False,False,sdi_quintile,Q2,40,0.113489631884,0.295885735783,0.717615031511,0.175226583854,0.06771298878,0.769980950045,0.994559099437,0.85,0.588702236973,0.419383524233,0.9,0.721441551524,0.513945219511
test_spatiotemporal_unseen_country,death,1,elastic_net,False,False,sdi_quintile,Q3,40,1.15058901817,39.978934326,114.00510089,20.2508582667,0.106785178574,-938.931964271,0.919699812383,0.75,8.81808265867,0.32603436236,0.85,10.8063649756,0.399547889337
test_spatiotemporal_unseen_country,death,1,elastic_net,False,False,sdi_quintile,Q4,40,0.0793648707235,0.145459749609,0.196291291861,0.114047520293,0.12367493789,0.866834406907,0.944277673546,0.8,0.444280101416,0.425550815004,0.875,0.544455423382,0.521503097738
test_spatiotemporal_unseen_country,death,1,elastic_net,False,False,sdi_quintile,Q5,40,0.105076091904,0.134526794126,0.176356044117,0.184572348158,0.0863285462625,0.69508869686,0.747467166979,0.65,0.354153698465,0.359499014898,0.85,0.434007512885,0.440558079772
test_spatiotemporal_unseen_country,death,1,extra_trees,False,False,sdi_quintile,Q1,45,0.020170448436,0.0200548927601,0.0344133867148,0.050622416512,0.011101051474,0.988510551681,0.992490118577,0.8,0.0556436527823,0.050295522204,0.933333333333,0.0848336308565,0.076679936543
test_spatiotemporal_unseen_country,death,1,extra_trees,False,False,sdi_quintile,Q2,40,0.0380155916741,0.0926700622566,0.184715984578,0.0548801664662,0.0311832827975,0.984759833577,0.993808630394,0.6,0.104768147277,0.0854720087205,0.775,0.15972823291,0.130309576637
test_spatiotemporal_unseen_country,death,1,extra_trees,False,False,sdi_quintile,Q3,40,0.239791398731,0.806994141955,2.22286998547,0.408773376936,0.018094676803,0.642664654679,0.972795497186,0.625,0.0878689559042,0.064325435535,0.725,0.133963932923,0.0980697704045
test_spatiotemporal_unseen_country,death,1,extra_trees,False,False,sdi_quintile,Q4,40,0.0343907541625,0.0647442462474,0.0937163104335,0.0507626388579,0.02967994652,0.969645692754,0.969606003752,0.55,0.0902019393685,0.0878336992385,0.6,0.137520770909,0.133910181048
test_spatiotemporal_unseen_country,death,1,extra_trees,False,False,sdi_quintile,Q5,40,0.0172168209183,0.0218913721712,0.0319330539663,0.030035220807,0.0132001553855,0.990002906892,0.975984990619,0.825,0.0689940714166,0.0689402710565,0.9,0.105187515434,0.105105492065
test_spatiotemporal_unseen_country,death,1,gru,True,False,sdi_quintile,Q1,45,0.0216097637952,0.0209362873718,0.035884652729,0.0528472264713,0.012719666989,0.987507140901,0.993544137022,0.733333333333,0.0491839557654,0.044501402448,0.822222222222,0.0648912968552,0.058713327787
test_spatiotemporal_unseen_country,death,1,gru,True,False,sdi_quintile,Q2,40,0.0288873498858,0.0714045236079,0.131841480936,0.0422864951919,0.0275133603395,0.992236011265,0.993433395872,0.6,0.0941915768997,0.0757991474285,0.675,0.124272508846,0.10000629068
test_spatiotemporal_unseen_country,death,1,gru,True,False,sdi_quintile,Q3,40,0.0296242452048,0.111470695646,0.263599719324,0.0564641678539,0.021445326322,0.994974980639,0.969606003752,0.625,0.107305773493,0.0570108514085,0.675,0.141574842725,0.0752177824075
test_spatiotemporal_unseen_country,death,1,gru,True,False,sdi_quintile,Q4,40,0.0316386651978,0.0561965172352,0.0856890597901,0.0440608034663,0.029710530087,0.974622974481,0.975046904315,0.65,0.0801398439645,0.078075654375,0.7,0.105733227915,0.10300982071
test_spatiotemporal_unseen_country,death,1,gru,True,False,sdi_quintile,Q5,40,0.0156930957957,0.0204420614434,0.0292030548377,0.0280467493952,0.015191083714,0.991639169962,0.974859287054,0.85,0.0611277138006,0.061053499891,0.925,0.0806494020378,0.0805514872455
test_spatiotemporal_unseen_country,death,1,hist_gradient_boosting,False,False,sdi_quintile,Q1,45,0.0215468349511,0.0221310010773,0.035568676626,0.0558629142406,0.018057080761,0.987726179702,0.993379229104,0.822222222222,0.0594111386523,0.053700780363,0.888888888889,0.0867648005221,0.078425318918
test_spatiotemporal_unseen_country,death,1,hist_gradient_boosting,False,False,sdi_quintile,Q2,40,0.0321953931135,0.0827793103965,0.147308845534,0.0490227612229,0.0240757825555,0.990307442121,0.992120075047,0.65,0.114578972478,0.091300614692,0.775,0.16733262342,0.133336606581
test_spatiotemporal_unseen_country,death,1,hist_gradient_boosting,False,False,sdi_quintile,Q3,40,0.23110643793,0.784726980796,2.16512873201,0.397494208738,0.015378905362,0.660987822183,0.968855534709,0.65,0.0944924631014,0.068388099411,0.725,0.137998023566,0.099874870909
test_spatiotemporal_unseen_country,death,1,hist_gradient_boosting,False,False,sdi_quintile,Q4,40,0.0322943123464,0.0575224734586,0.0873707561683,0.045100417653,0.0312593499145,0.973617123167,0.975046904315,0.625,0.096923294895,0.09358901957,0.775,0.141548041973,0.136678622869
test_spatiotemporal_unseen_country,death,1,hist_gradient_boosting,False,False,sdi_quintile,Q5,40,0.01619836513,0.0211542447292,0.0301171566635,0.0290238732629,0.0152717049385,0.991107563693,0.979362101313,0.875,0.073566842917,0.073476290397,0.9,0.107437975362,0.107305731282
test_spatiotemporal_unseen_country,death,1,logtrend10,False,False,sdi_quintile,Q1,45,0.020435947341,0.020532328675,0.0354913366452,0.0518275568252,0.007623521579,0.987779497683,0.990909090909,0.8,0.0572873100787,0.051877188866,0.888888888889,0.0779505252972,0.07058900335
test_spatiotemporal_unseen_country,death,1,logtrend10,False,False,sdi_quintile,Q2,40,0.0284482496096,0.0713655475586,0.129885768132,0.0422634131735,0.0290533043775,0.992464642084,0.992495309568,0.65,0.11006068053,0.0882628465075,0.775,0.149758957962,0.120098766018
test_spatiotemporal_unseen_country,death,1,logtrend10,False,False,sdi_quintile,Q3,40,0.0282645440192,0.0801630490091,0.238409604166,0.0406056482263,0.023962991168,0.995889493439,0.97148217636,0.675,0.122591627058,0.0668461950545,0.775,0.166809747451,0.090957247101
test_spatiotemporal_unseen_country,death,1,logtrend10,False,False,sdi_quintile,Q4,40,0.0315197220312,0.0557767885532,0.0842788401911,0.0437317157599,0.027332402365,0.975451381206,0.974108818011,0.65,0.0935548625388,0.090971967205,0.7,0.127299582909,0.123785051548
test_spatiotemporal_unseen_country,death,1,logtrend10,False,False,sdi_quintile,Q5,40,0.0176186192546,0.0223536425288,0.0319489205172,0.0306694611897,0.012116658535,0.989992969928,0.977861163227,0.75,0.0712492097988,0.070917110013,0.875,0.096948404859,0.096496518522
test_spatiotemporal_unseen_country,death,1,logtrend5,False,False,sdi_quintile,Q1,45,0.0196455716451,0.0197442340847,0.0330242827164,0.0498382541109,0.0100756334,0.989419379601,0.991963109354,0.8,0.0552808846684,0.04998152268,0.888888888889,0.0798892995637,0.072230914212
test_spatiotemporal_unseen_country,death,1,logtrend5,False,False,sdi_quintile,Q2,40,0.0300559381989,0.0725341139328,0.141434714719,0.0429554502304,0.025039991448,0.991065036375,0.991181988743,0.7,0.106334587627,0.0860426917605,0.75,0.153669677609,0.124344796916
test_spatiotemporal_unseen_country,death,1,logtrend5,False,False,sdi_quintile,Q3,40,0.0313027025029,0.0842518614107,0.248834176698,0.0426767879858,0.0196877275585,0.995522166811,0.965478424015,0.675,0.118347629381,0.0649528700715,0.75,0.171030352951,0.0938667918535
test_spatiotemporal_unseen_country,death,1,logtrend5,False,False,sdi_quintile,Q4,40,0.033589876123,0.05916780077,0.0914290490661,0.0463904343102,0.029186440685,0.971109279902,0.971857410882,0.625,0.0906116357625,0.08754003079,0.75,0.130947617007,0.126508679904
test_spatiotemporal_unseen_country,death,1,logtrend5,False,False,sdi_quintile,Q5,40,0.0171562768044,0.021028016015,0.0311930526135,0.0288506859782,0.0117271912625,0.990460874061,0.977298311445,0.825,0.0686007923077,0.0682452043035,0.9,0.0991385951907,0.098624716357
